 ,Area,X,Y,Perim.,Major,Minor,Angle,Circ.,Feret,FeretX,FeretY,FeretAngle,MinFeret,AR,Round,Solidity
3763,7.136E-4,5.789,4.349,0.133,0.044,0.021,160.833,0.504,0.050,4106,3082,147.653,0.027,2.149,0.465,0.776
3764,3.934E-4,5.449,4.348,0.095,0.038,0.013,143.119,0.549,0.037,3864,3086,145.713,0.015,2.915,0.343,0.817
3765,1.581E-4,6.283,4.343,0.047,0.017,0.012,47.420,0.898,0.018,4465,3094,61.390,0.013,1.375,0.727,0.889
3766,1.542E-4,7.531,4.344,0.045,0.016,0.012,124.617,0.955,0.017,5354,3084,114.444,0.013,1.307,0.765,0.907
3767,1.799E-4,4.838,4.345,0.049,0.016,0.014,129.677,0.954,0.017,3437,3086,124.992,0.015,1.146,0.873,0.915
3768,5.219E-4,5.128,4.350,0.112,0.039,0.017,24.927,0.523,0.041,3634,3099,17.819,0.022,2.336,0.428,0.756
3769,2.155E-4,5.686,4.347,0.056,0.021,0.013,86.635,0.865,0.022,4041,3085,104.931,0.013,1.665,0.601,0.928
3770,2.728E-4,6.660,4.349,0.063,0.022,0.016,124.183,0.861,0.024,4732,3086,130.236,0.017,1.349,0.741,0.908
3771,1.957E-4,6.835,4.345,0.053,0.016,0.015,141.765,0.887,0.018,4855,3087,157.380,0.017,1.058,0.945,0.884
3772,2.056E-4,9.524,4.345,0.057,0.023,0.012,17.577,0.782,0.024,6766,3093,17.354,0.013,1.968,0.508,0.878
3773,1.542E-4,10.396,4.345,0.045,0.015,0.013,128.161,0.940,0.016,7392,3085,105.255,0.014,1.088,0.919,0.876
3774,1.680E-4,4.376,4.346,0.047,0.016,0.013,162.538,0.954,0.018,3106,3089,161.565,0.014,1.250,0.800,0.899
3775,2.708E-4,4.877,4.347,0.062,0.021,0.016,14.904,0.888,0.022,3462,3096,14.931,0.017,1.269,0.788,0.923
3776,4.468E-4,4.985,4.353,0.080,0.028,0.020,103.131,0.871,0.030,3542,3086,109.290,0.021,1.384,0.723,0.919
3777,3.163E-4,5.926,4.350,0.079,0.024,0.016,167.490,0.637,0.025,4206,3096,16.390,0.019,1.485,0.673,0.833
3778,1.779E-4,7.161,4.347,0.057,0.022,0.010,15.421,0.677,0.022,5086,3093,18.435,0.013,2.095,0.477,0.822
3779,2.985E-4,6.737,4.355,0.070,0.024,0.016,84.688,0.768,0.026,4791,3088,105.524,0.017,1.564,0.639,0.865
3780,1.799E-4,6.868,4.350,0.049,0.018,0.013,124.412,0.940,0.019,4881,3088,116.565,0.014,1.351,0.740,0.901
3781,1.977E-4,1.049,4.352,0.052,0.018,0.014,48.029,0.924,0.018,741,3099,32.471,0.015,1.225,0.816,0.905
3782,4.389E-4,8.153,4.353,0.091,0.034,0.017,8.466,0.660,0.033,5787,3096,9.866,0.019,2.019,0.495,0.836
3783,1.779E-4,8.485,4.350,0.050,0.018,0.013,47.290,0.912,0.019,6030,3099,36.027,0.014,1.394,0.717,0.928
3784,2.115E-4,7.490,4.353,0.058,0.018,0.015,21.815,0.792,0.021,5320,3098,31.608,0.016,1.252,0.798,0.884
3785,1.423E-4,4.425,4.353,0.043,0.015,0.012,115.842,0.980,0.016,3144,3091,127.875,0.013,1.183,0.846,0.917
3786,1.858E-4,6.241,4.354,0.049,0.017,0.014,21.921,0.971,0.017,4433,3095,165.964,0.015,1.163,0.860,0.904
3787,1.661E-4,6.643,4.355,0.049,0.017,0.012,110.725,0.868,0.018,4723,3091,98.746,0.013,1.434,0.698,0.880
3788,4.092E-4,6.995,4.362,0.091,0.035,0.015,60.971,0.622,0.036,4968,3114,64.440,0.018,2.287,0.437,0.825
3789,1.957E-4,7.612,4.356,0.052,0.020,0.013,62.294,0.898,0.021,5411,3105,61.699,0.014,1.547,0.647,0.921
3790,1.740E-4,8.043,4.356,0.048,0.017,0.013,100.842,0.968,0.018,5718,3092,108.435,0.013,1.336,0.748,0.926
3791,2.056E-4,3.313,4.356,0.053,0.019,0.014,0.180,0.932,0.020,2349,3099,12.095,0.014,1.375,0.727,0.912
3792,1.779E-4,7.669,4.355,0.049,0.017,0.014,158.611,0.943,0.018,5448,3095,157.380,0.014,1.238,0.807,0.909
3793,5.476E-4,0.555,4.363,0.100,0.038,0.018,175.815,0.684,0.040,383,3100,169.875,0.020,2.072,0.483,0.907
3794,2.649E-4,4.574,4.362,0.062,0.023,0.015,48.322,0.859,0.024,3247,3108,40.236,0.017,1.533,0.652,0.893
3795,1.621E-4,4.851,4.361,0.046,0.015,0.014,70.711,0.968,0.016,3449,3107,74.745,0.014,1.051,0.952,0.911
3796,1.799E-4,6.224,4.363,0.051,0.018,0.013,95.128,0.880,0.019,4425,3096,102.995,0.014,1.377,0.726,0.897
3797,2.471E-4,6.763,4.363,0.070,0.029,0.011,131.112,0.630,0.029,4803,3096,129.094,0.013,2.583,0.387,0.828
3798,3.934E-4,8.322,4.365,0.080,0.033,0.015,140.250,0.776,0.034,5910,3097,141.710,0.016,2.148,0.465,0.917
3799,5.021E-4,6.065,4.369,0.107,0.042,0.015,128.415,0.551,0.044,4303,3098,129.806,0.020,2.804,0.357,0.819
3800,1.997E-4,7.304,4.363,0.051,0.018,0.014,95.626,0.977,0.019,5192,3097,107.103,0.014,1.286,0.778,0.927
3801,1.344E-4,4.442,4.362,0.042,0.014,0.012,140.332,0.962,0.015,3156,3098,123.690,0.013,1.127,0.888,0.913
3802,1.285E-4,6.835,4.363,0.040,0.013,0.012,85.095,0.997,0.015,4860,3098,106.699,0.013,1.110,0.901,0.909
3803,6.365E-4,8.021,4.373,0.101,0.034,0.024,119.856,0.784,0.037,5699,3098,109.799,0.026,1.406,0.711,0.910
3804,3.203E-4,8.447,4.367,0.070,0.025,0.017,166.970,0.824,0.026,5998,3104,164.476,0.018,1.485,0.674,0.905
3805,5.219E-4,0.139,4.375,0.084,0.030,0.022,93.097,0.923,0.031,95,3122,74.055,0.022,1.313,0.762,0.943
3806,0.002,0.189,4.387,0.156,0.053,0.037,74.208,0.789,0.057,130,3140,75.619,0.040,1.433,0.698,0.920
3807,0.005,4.787,4.400,0.267,0.084,0.070,55.356,0.817,0.090,3379,3150,39.920,0.071,1.187,0.842,0.931
3808,0.004,5.343,4.397,0.372,0.081,0.068,3.168,0.394,0.095,3763,3134,13.627,0.079,1.197,0.835,0.788
