 ,Area,X,Y,Perim.,Major,Minor,Angle,Circ.,Feret,FeretX,FeretY,FeretAngle,MinFeret,AR,Round,Solidity
156,1.982E-4,8.779,0.701,0.051,0.018,0.014,58.275,0.948,0.019,6170,499,53.973,0.015,1.331,0.751,0.916
157,0.002,1.954,0.719,0.186,0.062,0.044,173.005,0.784,0.067,1352,498,158.875,0.046,1.397,0.716,0.930
158,2.164E-4,8.181,0.700,0.056,0.021,0.013,8.973,0.874,0.022,5745,495,18.435,0.013,1.676,0.597,0.922
159,0.005,3.856,0.738,0.288,0.091,0.066,178.548,0.719,0.099,2675,509,163.379,0.069,1.376,0.727,0.912
160,2.933E-4,7.994,0.712,0.077,0.023,0.016,124.434,0.618,0.027,5612,495,128.660,0.020,1.401,0.714,0.786
161,0.014,3.704,0.779,0.494,0.144,0.127,127.680,0.742,0.164,2571,499,136.054,0.136,1.132,0.884,0.937
162,1.861E-4,5.199,0.713,0.050,0.017,0.014,33.812,0.951,0.018,3650,503,18.435,0.014,1.256,0.796,0.911
163,2.002E-4,2.901,0.723,0.051,0.019,0.013,112.116,0.958,0.020,2037,502,114.775,0.014,1.444,0.692,0.921
164,0.005,7.767,0.756,0.302,0.094,0.072,59.224,0.734,0.104,5442,563,52.193,0.079,1.302,0.768,0.910
165,3.398E-4,8.859,0.728,0.073,0.026,0.017,104.128,0.808,0.028,6225,502,104.744,0.018,1.504,0.665,0.891
166,3.095E-4,1.689,0.727,0.076,0.032,0.012,35.660,0.675,0.033,1178,517,34.380,0.014,2.646,0.378,0.882
167,0.009,5.471,0.786,0.411,0.136,0.085,59.265,0.674,0.140,3840,599,77.093,0.089,1.610,0.621,0.921
